gameId,nationality,teamId,name,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,mins,secs,10+ ppg,FGP,MP
132953,Australia,16,Sophie Richardson,374418,12,FALSE,2,0,5,0,3,2,0.667,3,0,0,6,2,0,0,0,0,2,4,5,0,0,7,3,2,66.7,17:51,17,51,0,0.333,17.9
132953,Australia,16,Madison Ryan,362696,36,TRUE,2,1,2,1,8,7,0.875,3,0,0,11,7,2,2,0.182,2,1,16,4,0,1,18,8,7,87.5,19:49,19,49,1,0.636,19.8
132953,Australia,16,Lily Mapp,376691,8,FALSE,0,1,3,0,3,2,0.667,0,0,NA,3,2,0,0,0,2,2,4,5,0,3,6,3,2,66.7,10:34,10,34,0,0.667,10.6
132953,Australia,16,Eliza Ashby,397713,-19,FALSE,0,1,0,0,4,1,0.25,1,0,0,5,1,0,0,0,1,0,2,1,0,0,0,4,1,25,9:21,9,21,0,0.2,9.3
132953,Australia,16,Matilda Trout,397396,23,TRUE,1,0,5,3,3,3,1,0,0,NA,3,3,1,0,0,2,3,6,7,1,3,11,3,3,100,22:10,22,10,0,1,22.2
132953,Australia,16,Jemyma Manyok,378927,16,TRUE,2,2,3,0,7,2,0.286,0,0,NA,7,2,0,0,0,1,1,4,4,0,2,5,6,2,33.3,20:25,20,25,0,0.286,20.4
132953,Germany,64,Amelie Mbah,367121,-19,FALSE,0,0,4,0,2,0,0,0,0,NA,2,0,0,0,0,1,0,0,5,0,0,3,2,0,0,12:33,12,33,0,0,12.6
132953,Germany,64,Leonie Pfanzelt,391671,-16,FALSE,5,0,5,1,8,4,0.5,3,0,0,11,4,0,0,0,4,3,8,9,0,2,13,4,2,50,25:22,25,22,0,0.364,25.4
132953,Germany,64,Linda Thimm,391674,-1,FALSE,2,0,1,0,3,1,0.333,1,0,0,4,1,0,0,0,0,1,2,1,1,2,1,2,1,50,9:22,9,22,0,0.25,9.4
132953,Germany,64,Moescha Feunou Bakam,395180,-13,FALSE,0,1,0,1,1,0,0,0,0,NA,1,0,2,1,1,1,1,1,1,0,1,0,1,0,0,6:16,6,16,0,0,6.3
132953,Germany,64,Darina Zraychenko,365850,-21,TRUE,0,1,0,4,6,3,0.5,8,1,0.125,14,4,7,2,0.143,0,3,11,0,1,1,-3,5,2,40,26:48,26,48,1,0.286,26.8
132953,Germany,64,Leni Schramm-Bunning,393246,-2,FALSE,1,0,0,0,0,0,NA,4,1,0.25,4,1,0,0,0,1,0,3,1,1,1,2,0,0,0,10:33,10,33,0,0.25,10.6
132953,Germany,64,Lara Gierlich,364854,-8,TRUE,0,0,2,2,3,2,0.667,7,0,0,10,2,0,0,0,1,0,4,3,0,0,-1,2,1,50,23:52,23,52,0,0.2,23.9
132953,Germany,64,Mia Wiegand,364994,-21,TRUE,1,0,5,1,3,0,0,6,3,0.5,9,3,0,0,0,1,1,9,6,3,5,8,2,0,0,23:46,23,46,0,0.333,23.8
132953,Germany,64,Frederike Askamp,364851,-26,TRUE,0,1,3,0,4,0,0,1,0,0,5,0,0,0,0,0,3,0,3,1,1,-1,4,0,0,22:9,22,9,0,0,22.1
132953,Germany,64,Mathilda Haensch,391649,-4,TRUE,0,0,2,0,3,1,0.333,0,0,NA,3,1,0,0,0,1,1,2,3,0,0,3,3,1,33.3,14:59,14,59,0,0.333,15
132953,Germany,64,Nele Prowaznik,391672,-3,FALSE,0,0,4,0,3,1,0.333,0,0,NA,3,1,0,0,0,2,2,2,6,0,2,4,3,1,33.3,12:28,12,28,0,0.333,12.5
132953,Germany,64,Silvia Heide,364856,4,FALSE,0,0,1,2,1,0,0,1,0,0,2,0,4,3,1.5,2,1,3,3,1,0,4,1,0,0,11:52,11,52,0,0,11.9
132955,Côte d'Ivoire,44,Salimata Kone,419020,-5,TRUE,1,0,1,1,2,0,0,0,0,NA,2,0,2,2,1,0,4,2,1,1,3,0,1,0,0,16:17,16,17,0,0,16.3
132955,Côte d'Ivoire,44,Fatima Diouf,419017,-40,TRUE,1,0,1,1,4,1,0.25,11,2,0.182,15,3,2,2,0.133,0,2,10,1,2,4,-2,3,1,33.3,32:23,32,23,1,0.2,32.4
132955,Côte d'Ivoire,44,Sarah Keita,395745,-25,TRUE,1,0,1,0,2,1,0.5,1,0,0,3,1,0,0,0,1,2,2,2,0,0,3,2,1,50,18:0,18,0,0,0.333,18
132955,Côte d'Ivoire,44,Ella Kone,394525,-28,FALSE,1,0,2,1,1,1,1,2,0,0,3,1,0,0,0,0,3,2,2,0,0,3,1,1,100,12:59,12,59,0,0.333,13
132955,Côte d'Ivoire,44,Fatima  Konate,394918,-19,FALSE,2,0,0,0,3,1,0.333,1,0,0,4,1,0,0,0,2,4,2,2,0,4,-1,2,1,50,19:6,19,6,0,0.25,19.1
132955,Côte d'Ivoire,44,Adja Traore,394532,-39,FALSE,0,0,0,1,0,0,NA,1,0,0,1,0,2,0,0,1,1,0,1,0,5,-7,0,0,0,16:33,16,33,0,0,16.6
132955,Côte d'Ivoire,44,Jane Mary Diomande,395280,-22,TRUE,0,0,3,7,5,3,0.6,0,0,NA,5,3,10,4,0.8,0,2,10,3,2,1,6,5,3,60,28:32,28,32,1,0.6,28.5
132955,Côte d'Ivoire,44,Maelhys N'dri,395285,-31,TRUE,2,0,2,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,2,0,5,-2,1,0,0,22:26,22,26,0,0,22.4
132955,Côte d'Ivoire,44,Abigail Dia,419023,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132955,Côte d'Ivoire,44,Lalya  Diarisso,395274,-28,FALSE,0,0,4,1,2,1,0.5,2,1,0.5,4,2,2,0,0,0,0,5,4,0,3,2,1,1,100,20:24,20,24,0,0.5,20.4
132955,Côte d'Ivoire,44,Aichata Mambone,419320,-33,FALSE,0,0,0,1,1,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,-1,1,0,0,13:20,13,20,0,0,13.3
132955,Côte d'Ivoire,44,Aminata  Kone,395317,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132955,Spain,138,Paula Valenzuela,395390,31,FALSE,5,0,1,3,4,3,0.75,3,1,0.333,7,4,2,1,0.143,3,0,10,4,1,0,16,4,3,75,18:32,18,32,1,0.571,18.5
132955,Spain,138,Isabel Hernandez,395391,45,TRUE,7,0,0,2,3,3,1,5,1,0.2,8,4,2,2,0.25,0,0,11,0,5,3,16,2,2,100,20:37,20,37,1,0.5,20.6
132955,Spain,138,Carla Cherry,392047,17,TRUE,4,0,3,5,1,1,1,1,0,0,2,1,1,0,0,2,1,2,5,5,1,13,1,1,100,23:56,23,56,0,0.5,23.9
132955,Spain,138,Ona Balleste,395392,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132955,Spain,138,Sarai Teijeira,395401,19,FALSE,1,0,2,2,5,0,0,3,2,0.667,8,2,4,2,0.25,4,1,8,6,0,2,5,3,0,0,16:4,16,4,0,0.25,16.1
132955,Spain,138,Elia Pérez,373071,9,FALSE,1,0,2,0,3,1,0.333,7,1,0.143,10,2,0,0,0,2,3,5,4,1,2,1,3,1,33.3,15:14,15,14,0,0.2,15.2
132955,Spain,138,Trinity Ezeanatogu,370376,32,TRUE,3,1,4,1,7,2,0.286,0,0,NA,7,2,2,2,0.286,0,3,6,4,0,2,7,3,2,66.7,20:40,20,40,0,0.286,20.7
132955,Spain,138,Elizabeth Abubakar,395799,19,TRUE,1,0,2,2,4,4,1,0,0,NA,4,4,0,0,0,2,1,8,4,1,0,14,4,4,100,16:15,16,15,0,1,16.2
132955,Spain,138,Amelia Alonso,370798,30,FALSE,0,0,2,4,10,6,0.6,3,1,0.333,13,7,6,5,0.385,2,1,20,4,2,1,18,8,5,62.5,17:27,17,27,1,0.538,17.4
132955,Spain,138,Ana Maria Hernanz,417696,35,FALSE,1,0,4,0,2,1,0.5,7,2,0.286,9,3,0,0,0,1,2,8,5,2,0,10,2,1,50,20:49,20,49,0,0.333,20.8
132955,Spain,138,Sandra Davila,373075,16,TRUE,2,0,2,0,2,0,0,4,1,0.25,6,1,0,0,0,3,2,3,5,0,1,4,2,0,0,14:58,14,58,0,0.167,15
132955,Spain,138,Anna Smykovskaia,417675,17,FALSE,1,0,2,0,10,3,0.3,0,0,NA,10,3,0,0,0,6,0,6,8,3,0,11,10,3,30,15:28,15,28,0,0.3,15.5
132958,Colombia,40,Alisson Restrepo,381472,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132958,Colombia,40,Elba Escorcia,381474,-20,FALSE,3,0,1,1,2,1,0.5,0,0,NA,2,1,2,2,1,0,1,4,1,1,1,7,2,1,50,21:35,21,35,0,0.5,21.6
132958,Colombia,40,Keren Bertel,357693,-10,TRUE,3,0,5,2,6,0,0,6,2,0.333,12,2,5,2,0.167,1,1,8,6,5,2,7,4,0,0,26:7,26,7,0,0.167,26.1
132958,Colombia,40,Maria Superlano,404766,-10,TRUE,1,0,0,1,5,3,0.6,4,0,0,9,3,2,1,0.111,0,0,7,0,2,0,3,3,2,66.7,14:17,14,17,0,0.333,14.3
132958,Colombia,40,Hannah Sofia Florez Perez,393968,2,FALSE,1,1,0,0,3,1,0.333,0,0,NA,3,1,0,0,0,2,2,2,2,0,3,1,2,1,50,12:50,12,50,0,0.333,12.8
132958,Colombia,40,Diocelin Zuniga Hurtado,404768,-14,TRUE,0,1,6,1,14,5,0.357,0,0,NA,14,5,2,2,0.143,3,2,12,9,1,1,13,11,5,45.5,22:27,22,27,1,0.357,22.4
132958,Colombia,40,Sara Murillo,381662,-3,FALSE,0,0,5,0,4,0,0,0,0,NA,4,0,0,0,0,0,0,0,5,0,0,1,1,0,0,11:28,11,28,0,0,11.5
132958,Colombia,40,Dayra Pedroza,404769,-1,FALSE,0,1,2,0,4,1,0.25,0,0,NA,4,1,0,0,0,1,1,2,3,0,0,3,1,0,0,14:15,14,15,0,0.25,14.2
132958,Colombia,40,Mariangel Serna,393403,-16,FALSE,1,0,3,2,5,0,0,4,0,0,9,0,2,2,0.222,0,3,2,3,2,5,-6,3,0,0,24:35,24,35,0,0,24.6
132958,Colombia,40,Maria Mendez,381543,-10,FALSE,0,0,2,0,2,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,-1,1,0,0,13:50,13,50,0,0,13.8
132958,Colombia,40,Maria Millan,381530,6,TRUE,0,0,4,1,2,0,0,3,0,0,5,0,0,0,0,3,1,0,7,1,0,3,1,0,0,19:36,19,36,0,0,19.6
132958,Colombia,40,Mariana Paz,393402,-24,TRUE,0,0,5,0,2,0,0,1,1,1,3,1,0,0,0,1,2,3,6,1,0,8,1,0,0,19:0,19,0,0,0.333,19
132958,New Zealand,113,Areta Kahura,373841,7,FALSE,1,0,0,0,2,1,0.5,4,0,0,6,1,0,0,0,2,2,2,2,0,0,0,2,1,50,13:37,13,37,0,0.167,13.6
132958,New Zealand,113,Charis Broughton,372748,3,TRUE,1,0,0,1,1,0,0,7,1,0.143,8,1,0,0,0,2,0,3,2,1,0,0,1,0,0,18:49,18,49,0,0.125,18.8
132958,New Zealand,113,Imani Rasmussen,377527,3,TRUE,2,1,4,5,10,3,0.3,1,0,0,11,3,7,2,0.182,4,0,8,8,0,2,4,9,2,22.2,20:53,20,53,0,0.273,20.9
132958,New Zealand,113,Sinai Foai,413148,7,FALSE,0,0,4,3,6,4,0.667,0,0,NA,6,4,4,2,0.333,0,2,10,4,0,1,9,5,4,80,16:27,16,27,1,0.667,16.4
132958,New Zealand,113,Shamar Broughton,372749,19,FALSE,3,0,4,0,3,1,0.333,3,2,0.667,6,3,0,0,0,0,1,8,4,0,1,11,3,1,33.3,13:3,13,3,0,0.5,13.1
132958,New Zealand,113,Ava Jones,373843,7,TRUE,1,0,4,0,3,2,0.667,5,0,0,8,2,0,0,0,1,2,4,5,0,2,2,3,2,66.7,18:0,18,0,0,0.25,18
132958,New Zealand,113,Elisa Brown,392990,2,FALSE,3,0,2,0,6,1,0.167,0,0,NA,6,1,0,0,0,2,0,2,4,1,1,4,3,1,33.3,15:14,15,14,0,0.167,15.2
132958,New Zealand,113,Emilia Ainley,372891,11,TRUE,0,0,4,3,9,5,0.556,2,0,0,11,5,6,3,0.273,6,0,13,10,1,2,13,8,5,62.5,18:40,18,40,1,0.455,18.7
132958,New Zealand,113,Katie Moors,402764,11,FALSE,1,2,8,0,1,0,0,1,0,0,2,0,0,0,0,3,1,0,11,1,2,11,1,0,0,17:43,17,43,0,0,17.7
132958,New Zealand,113,Sienna Maurice,373648,14,TRUE,1,0,4,0,3,3,1,1,0,0,4,3,0,0,0,1,0,6,5,1,2,10,3,3,100,16:48,16,48,0,0.75,16.8
132958,New Zealand,113,Madelin Eliadis,393077,-1,FALSE,0,0,1,0,4,0,0,4,0,0,8,0,0,0,0,1,0,0,2,0,1,-7,4,0,0,15:44,15,44,0,0,15.7
132958,New Zealand,113,Nahala Toeleiu,330556,17,FALSE,2,0,3,2,3,1,0.333,2,0,0,5,1,2,2,0.4,4,0,4,7,1,2,8,3,1,33.3,15:2,15,2,0,0.2,15
132959,Czechia,886,Sofia Robson,372072,-21,TRUE,2,0,1,1,10,1,0.1,8,0,0,18,1,2,1,0.056,2,1,3,3,1,1,-10,9,1,11.1,28:29,28,29,0,0.056,28.5
132959,Czechia,886,Dominika Pencakova,396271,-3,TRUE,2,1,3,1,5,2,0.4,5,2,0.4,10,4,1,0,0,0,3,10,3,1,3,7,4,2,50,23:17,23,17,1,0.4,23.3
132959,Czechia,886,Ema Novakova,396274,-12,TRUE,0,1,6,0,6,2,0.333,2,0,0,8,2,0,0,0,0,0,4,6,0,5,0,5,1,20,21:13,21,13,0,0.25,21.2
132959,Czechia,886,Ema Bartosova,396277,-13,TRUE,1,2,2,2,8,2,0.25,0,0,NA,8,2,2,2,0.25,3,3,6,5,4,0,12,8,2,25,21:59,21,59,0,0.25,22
132959,Czechia,886,Anezka Misikova,372423,0,FALSE,0,0,0,0,3,0,0,0,0,NA,3,0,0,0,0,0,1,0,0,0,0,-3,1,0,0,4:49,4,49,0,0,4.8
132959,Czechia,886,Tereza Sykorova,397449,-15,FALSE,4,0,3,1,2,1,0.5,0,0,NA,2,1,2,0,0,0,1,2,3,1,0,7,2,1,50,13:58,13,58,0,0.5,14
132959,Czechia,886,Linda Kotrcova,396282,-11,TRUE,2,0,1,3,4,1,0.25,3,0,0,7,1,5,3,0.429,0,2,5,1,2,0,2,4,1,25,24:53,24,53,0,0.143,24.9
132959,Czechia,886,Martina Parizkova,396273,0,FALSE,0,0,3,1,1,1,1,0,0,NA,1,1,2,0,0,2,1,2,5,1,2,4,1,1,100,4:49,4,49,0,1,4.8
132959,Czechia,886,Vendula Salakova,396272,-33,FALSE,0,1,2,1,6,2,0.333,2,0,0,8,2,0,0,0,2,2,4,4,3,2,4,5,2,40,21:40,21,40,0,0.25,21.7
132959,Czechia,886,Laura Marcolova,396279,-13,FALSE,0,0,2,0,3,0,0,3,0,0,6,0,0,0,0,2,3,0,4,0,3,-5,3,0,0,16:52,16,52,0,0,16.9
132959,Czechia,886,Adela Ruzickova,397348,0,FALSE,0,0,1,0,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,1,0,1,-1,1,0,0,4:49,4,49,0,0,4.8
132959,Czechia,886,Julie Prichystalova,396123,-14,FALSE,0,1,4,1,4,2,0.5,0,0,NA,4,2,0,0,0,2,2,4,6,0,2,7,4,2,50,13:12,13,12,0,0.5,13.2
132959,Canada,34,Lexi Wee,392597,5,FALSE,2,0,0,4,2,2,1,2,1,0.5,4,3,2,1,0.25,1,1,8,1,2,4,7,2,2,100,20:40,20,40,0,0.75,20.7
132959,Canada,34,Jordyn Nohr,368220,23,FALSE,2,0,3,0,4,0,0,6,2,0.333,10,2,0,0,0,1,1,6,4,0,0,4,1,0,0,19:6,19,6,0,0.2,19.1
132959,Canada,34,Samera Jeffers,416072,-2,FALSE,0,1,1,0,0,0,NA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2:31,2,31,0,0,2.5
132959,Canada,34,Portia Reisen,392599,18,TRUE,4,0,1,0,6,0,0,6,2,0.333,12,2,0,0,0,0,0,6,1,1,6,-4,4,0,0,24:2,24,2,0,0.167,24
132959,Canada,34,Ashley Vande Ven,392595,21,TRUE,0,0,6,1,8,4,0.5,5,1,0.2,13,5,1,0,0,8,1,11,14,3,1,18,7,4,57.1,26:55,26,55,1,0.385,26.9
132959,Canada,34,Pippa Gibb,392593,0,FALSE,0,0,0,1,0,0,NA,1,0,0,1,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,3:20,3,20,0,0,3.3
132959,Canada,34,Avery Arije,342484,24,TRUE,4,3,6,6,6,0,0,7,2,0.286,13,2,12,7,0.538,3,0,13,9,3,5,11,3,0,0,27:3,27,3,1,0.154,27
132959,Canada,34,Grace Pongang,392596,18,FALSE,1,2,9,1,1,1,1,0,0,NA,1,1,2,0,0,1,3,2,10,0,1,12,1,1,100,16:54,16,54,0,1,16.9
132959,Canada,34,Emerald Nnani,392588,11,TRUE,0,2,5,4,5,2,0.4,0,0,NA,5,2,4,3,0.6,4,1,7,9,2,1,15,5,2,40,24:22,24,22,0,0.4,24.4
132959,Canada,34,Frances Vollett,392584,17,TRUE,0,1,2,0,6,5,0.833,3,1,0.333,9,6,0,0,0,3,1,13,5,1,2,15,6,5,83.3,27:26,27,26,1,0.667,27.4
132959,Canada,34,Sienna Morris,392594,2,FALSE,0,0,1,1,1,0,0,0,0,NA,1,0,2,1,1,1,0,1,2,0,0,1,1,0,0,5:10,5,10,0,0,5.2
132959,Canada,34,Gabrielle Fajemirokun,392589,-2,FALSE,0,0,2,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2:31,2,31,0,0,2.5
132957,Slovenia,618,Zala Canzek,419440,0,FALSE,1,0,1,0,3,1,0.333,0,0,NA,3,1,0,0,0,0,0,2,1,0,2,0,2,1,50,6:11,6,11,0,0.333,6.2
132957,Slovenia,618,Julija Bukovec,397655,0,FALSE,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,1,0,1,0,0,-2,1,0,0,8:20,8,20,0,0,8.3
132957,Slovenia,618,Ines Fritz,397657,9,TRUE,2,0,0,1,5,2,0.4,0,0,NA,5,2,2,1,0.2,0,4,5,0,2,2,3,5,2,40,28:19,28,19,0,0.4,28.3
132957,Slovenia,618,Anais Gobec,397658,23,TRUE,4,0,4,4,13,5,0.385,3,1,0.333,16,6,4,3,0.188,1,1,16,5,3,2,15,9,5,55.6,28:17,28,17,1,0.375,28.3
132957,Slovenia,618,Ota Pozin,372617,22,TRUE,2,0,2,0,4,1,0.25,2,0,0,6,1,0,0,0,2,1,2,4,3,1,5,4,1,25,24:56,24,56,0,0.167,24.9
132957,Slovenia,618,Ema Stavrov,372618,12,FALSE,1,1,2,1,5,3,0.6,1,1,1,6,4,2,2,0.333,2,0,11,4,1,1,15,5,3,60,14:47,14,47,1,0.667,14.8
132957,Slovenia,618,Marina Josipovic,397659,1,FALSE,0,0,1,1,2,0,0,0,0,NA,2,0,2,2,1,3,0,2,4,0,2,2,2,0,0,11:15,11,15,0,0,11.2
132957,Slovenia,618,Ema Krzisnik,372611,8,FALSE,1,0,1,1,1,1,1,1,0,0,2,1,0,0,0,0,4,2,1,2,1,4,1,1,100,10:2,10,2,0,0.5,10
132957,Slovenia,618,Ema Lorbek,309685,9,FALSE,1,1,3,4,5,4,0.8,0,0,NA,5,4,6,2,0.4,0,0,10,3,1,0,11,5,4,80,17:34,17,34,1,0.8,17.6
132957,Slovenia,618,Hana Jerkovic,397662,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132957,Slovenia,618,Veronika Ferjancic,397656,26,TRUE,1,1,10,7,5,2,0.4,0,0,NA,5,2,12,6,1.2,3,0,10,13,2,3,15,5,2,40,28:51,28,51,1,0.4,28.9
132957,Slovenia,618,Zala Mali,397661,0,TRUE,1,0,1,2,4,1,0.25,2,1,0.5,6,2,2,1,0.167,1,2,6,2,1,0,5,4,1,25,21:29,21,29,0,0.333,21.5
132957,Italy,83,Olivia Lelli,370347,-2,FALSE,3,0,2,2,2,1,0.5,3,0,0,5,1,0,0,0,1,0,2,3,2,2,4,0,0,0,16:30,16,30,0,0.2,16.5
132957,Italy,83,Alessandra Padulo,368530,-7,FALSE,0,0,2,0,1,1,1,1,0,0,2,1,0,0,0,2,4,2,4,1,0,6,1,1,100,10:35,10,35,0,0.5,10.6
132957,Italy,83,Emilia Magni,342323,-17,TRUE,1,0,1,1,5,5,1,4,2,0.5,9,7,0,0,0,0,5,16,1,2,3,15,3,3,100,26:44,26,44,1,0.778,26.7
132957,Italy,83,Isabel Hassan,342219,-15,TRUE,3,4,9,1,10,2,0.2,9,2,0.222,19,4,2,1,0.053,2,1,11,11,0,5,8,7,2,28.6,26:29,26,29,1,0.211,26.5
132957,Italy,83,Sofia Zuccon,342693,-20,TRUE,1,0,8,1,5,2,0.4,2,0,0,7,2,2,0,0,3,2,4,11,0,1,8,5,2,40,25:53,25,53,0,0.286,25.9
132957,Italy,83,Anna Sablich,367475,-9,FALSE,0,0,0,3,1,0,0,2,0,0,3,0,2,1,0.333,1,2,1,1,0,2,-4,0,0,0,15:25,15,25,0,0,15.4
132957,Italy,83,Aisha Diagne,370372,-17,TRUE,1,0,0,3,4,1,0.25,3,0,0,7,1,2,1,0.143,0,2,3,0,3,4,-4,4,1,25,26:5,26,5,0,0.143,26.1
132957,Italy,83,Eleonora Tavella,390984,-1,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,1,-1,0,0,0,3:25,3,25,0,NA,3.4
132957,Italy,83,Martina Pasqualetti,369310,-5,FALSE,1,0,1,1,1,0,0,1,0,0,2,0,2,2,1,1,1,2,2,1,1,3,1,0,0,13:31,13,31,0,0,13.5
132957,Italy,83,Mariana Nako Moni,369207,-15,TRUE,0,0,1,1,3,1,0.333,0,0,NA,3,1,2,1,0.333,2,4,3,3,0,2,1,3,1,33.3,26:48,26,48,0,0.333,26.8
132957,Italy,83,Amelia Bianco Rossignoli,393427,-2,FALSE,0,0,1,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,8:35,8,35,0,0,8.6
132957,Italy,83,Susanna Perego,330440,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132956,Japan,85,Ran Kobayashi,398428,10,TRUE,1,0,1,2,5,2,0.4,0,0,NA,5,2,0,0,0,1,3,4,2,0,2,2,4,1,25,14:48,14,48,0,0.4,14.8
132956,Japan,85,Sora Shimizu,398429,9,FALSE,1,1,4,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,3,0,4,0,0,6,0,0,0,18:3,18,3,0,NA,18
132956,Japan,85,Momoka Kaji,398430,12,FALSE,0,1,1,4,5,1,0.2,7,2,0.286,12,3,7,6,0.5,0,1,14,1,0,2,4,3,1,33.3,22:55,22,55,1,0.25,22.9
132956,Japan,85,Nene Gondo,398431,11,FALSE,3,0,4,2,2,2,1,5,0,0,7,2,2,1,0.143,0,3,5,4,1,3,4,2,2,100,24:56,24,56,0,0.286,24.9
132956,Japan,85,Kako Otsuki,418549,31,TRUE,4,0,6,4,9,5,0.556,4,1,0.25,13,6,6,6,0.462,1,1,19,7,1,2,22,9,5,55.6,20:6,20,6,1,0.462,20.1
132956,Japan,85,Miya Takeuchi,398432,19,TRUE,3,0,3,2,5,4,0.8,2,2,1,7,6,4,4,0.571,0,2,18,3,0,0,23,3,3,100,16:32,16,32,1,0.857,16.5
132956,Japan,85,Rei Ando,398433,18,FALSE,0,0,2,1,3,3,1,3,1,0.333,6,4,1,0,0,1,1,9,3,3,0,12,3,3,100,17:43,17,43,0,0.667,17.7
132956,Japan,85,Kiino Nakazawa,398448,11,TRUE,0,0,1,0,1,0,0,0,0,NA,1,0,0,0,0,1,1,0,2,2,0,3,1,0,0,15:32,15,32,0,0,15.5
132956,Japan,85,Kohse Hosozawa,398437,22,TRUE,2,0,5,2,3,2,0.667,3,0,0,6,2,3,2,0.333,1,2,6,6,1,2,8,1,1,100,17:19,17,19,0,0.333,17.3
132956,Japan,85,Chihiro Ito,418551,-2,FALSE,0,0,3,1,1,1,1,2,0,0,3,1,0,0,0,2,3,2,5,0,0,5,1,1,100,20:43,20,43,0,0.333,20.7
132956,Japan,85,Honoka Yasui,398441,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132956,Japan,85,Aya Ishiwata,398446,-6,FALSE,0,0,1,0,1,0,0,2,1,0.5,3,1,0,0,0,1,2,3,2,0,0,3,1,0,0,11:23,11,23,0,0.333,11.4
132956,Egypt,53,Hania  Hassabelnaby,398079,-18,TRUE,0,0,3,2,11,5,0.455,4,0,0,15,5,3,1,0.067,4,1,11,7,0,3,3,11,5,45.5,27:13,27,13,1,0.333,27.2
132956,Egypt,53,Dana Abdalla,397558,0,FALSE,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,NA,0
132956,Egypt,53,Fatma Abdella,398067,-8,TRUE,3,0,4,3,5,1,0.2,5,0,0,10,1,0,0,0,0,4,2,4,2,3,-1,5,1,20,24:56,24,56,0,0.1,24.9
132956,Egypt,53,Jodi  Abdalla,398080,-32,FALSE,0,0,0,1,4,0,0,0,0,NA,4,0,0,0,0,0,0,0,0,0,0,-4,3,0,0,15:47,15,47,0,0,15.8
132956,Egypt,53,Mariam Elshenawy,371622,-19,TRUE,0,0,2,4,5,2,0.4,3,0,0,8,2,6,5,0.625,1,4,9,3,0,0,5,5,2,40,20:37,20,37,0,0.25,20.6
132956,Egypt,53,Hala Fetet,398133,-13,FALSE,1,0,2,1,2,1,0.5,0,0,NA,2,1,0,0,0,1,3,2,3,0,1,4,2,1,50,14:28,14,28,0,0.5,14.5
132956,Egypt,53,Joudi Elsayed,371623,-26,FALSE,4,0,4,4,3,0,0,5,0,0,8,0,6,2,0.25,1,0,2,5,2,1,0,3,0,0,24:57,24,57,0,0,25
132956,Egypt,53,Habiba Gamal Rizk,417067,2,FALSE,0,0,2,0,0,0,NA,1,1,1,1,1,0,0,0,1,0,3,3,0,1,5,0,0,0,7:56,7,56,0,1,7.9
132956,Egypt,53,Leila  Eissa,398078,-17,TRUE,2,0,1,1,2,2,1,9,2,0.222,11,4,2,1,0.091,0,1,11,1,1,0,7,2,2,100,28:2,28,2,1,0.364,28
132956,Egypt,53,Habiba Soliman,398065,-9,FALSE,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,-3,1,0,0,11:51,11,51,0,0,11.8
132956,Egypt,53,Zeina Amin,398059,11,TRUE,0,1,6,4,7,4,0.571,0,0,NA,7,4,4,3,0.429,5,5,11,11,1,0,20,7,4,57.1,14:11,14,11,1,0.571,14.2
